,SMILES,predicted_affinity_score
1280,CCC(C)N(CC)C(=O)C1=C(C=CC(=C1)Br)O,8.529861450195312
1281,CCN(CC)C(=O)CNC(=O)N1CCC(C1)C2=CC=CC=C2,8.529842376708984
1282,CCC(CC)NC(=O)CN1C=CC2=C1C=C(C=C2)C#N,8.529821395874023
1283,CCC(CC)(CN)C(=O)N1CCC2=C1C=C(C=C2)F,8.529815673828125
1284,CCN(CC)C(=O)C1=C(SC2=NC(=CC(=C12)N)C)C,8.529809951782227
1285,CCC(CC)(C#N)NC(=O)C1=C2C=NC=CN2N=C1,8.529775619506836
1286,CCN(CC)C(=O)CNC(=O)N1CCC(C1)C2=CC=CC=C2,8.529731750488281
1287,CCN(CC)C(=O)CNC(=O)N1CCC(C1)C2=CC=CC=C2,8.529731750488281
1288,CCN(CC)C(=O)NC1=CC(=NC2=CC=CC=C21)C,8.529683113098145
1289,CCN(CC)C(=O)C1=C(C=CC=C1Cl)S(=O)(=O)N,8.529661178588867
1290,CCC(CC)(C(=O)N1CCSC2=CC=CC=C21)N,8.529638290405273
1291,CCN(CC)C(=O)C1=C(N=C2C(=C1)C(=NN2C)C)N,8.529623031616211
1292,CCC(C)CN(CC)C(=O)C1=NNC(=O)C2=CC=CC=C21,8.529488563537598
1293,CCN(CC)C(=O)CNC1=C(C=C(C=C1)Br)Cl,8.529487609863281
1294,CCN(CC)C(=O)CNC1=CC(=CC=C1)Br,8.529480934143066
1295,CCN(CC)S(=O)(=O)C1=C(C=CC(=C1)C(=O)NC)Cl,8.529438972473145
1296,CCC(C)N(CC)C(=O)N1C(CC2=CC=CC=C21)C(=O)O,8.52939510345459
1297,CCC(C)N(CC)C(=O)N1C(CC2=CC=CC=C21)C(=O)O,8.52939510345459
1298,CCN(CC)C(=O)C1=C(SC2=C1CCSC2)N,8.529387474060059
1299,CCC(CC)NC(=O)C1=CC(=C(C=C1)Br)F,8.52938175201416
1300,CCC(C)N(CC)C(=O)C1=CC(=C(C(=C1)C)F)S(=O)(=O)N,8.529376029968262
1301,CCC(CC)(CN)C1=NC2=C(N1)C=C(C=C2C)Br,8.529375076293945
1302,CCC(C)CN(CC)C1=C2C=CSC2=NC(=N1)N,8.52934741973877
1303,CCC(CC)(C#N)NC(=O)C1=C(C=C(C=C1)Cl)F,8.529330253601074
1304,CCN(CC)C(C1=C(N=C(N1C)C)Br)C(=O)O,8.529326438903809
1305,CCC(C)(CC)NS(=O)(=O)C1=C(C=CC(=C1)C#N)Cl,8.529308319091797
1306,CCN(C)C(CN)C1=CC(=C(S1)C)Br,8.529301643371582
1307,CCC(CC)NC(=O)CN1C=NC2=C(C1=O)C=CS2,8.529136657714844
1308,CCC(CC)NC(=O)CN1CCCC(=O)C2=CC=CC=C21,8.529074668884277
1309,CCC(CC)NC(=O)N1CCN(CC1)C2=CC(=CC=C2)Cl,8.52906322479248
1310,CCN(CC)C(=O)NC1=C(C=C(C=C1Br)F)F,8.529041290283203
1311,CCN(CC)C(=O)C(C)N1C2=C(C=NC=C2)N=C1N,8.529036521911621
1312,CCN(CC)C(=O)CC1=CC2=C(C=C1)SC(C(=O)N2)C,8.528969764709473
1313,CCN(CC)C(=O)C1=C(NC2=C1C=CC=C2OC)C,8.52895736694336
1314,CCN(C)CCNC(=O)C1=CC(=C(C=C1)C)Br,8.528934478759766
1315,CCC(CC)(CN)C(=O)N1CCC2=C(C1)C=CC=C2Cl,8.528918266296387
1316,CCN(CC)C(=O)C1=C(C2=C(S1)N=C3CCCC3=C2)N,8.528898239135742
1317,CCN(CC)C(=O)C(C)N1C2=C(C(=CC=C2)OC)N=C1N,8.528894424438477
1318,CCN(CC)C(=O)N(C)C1=CC2=C(C=C1)N=CN2,8.528875350952148
1319,CCN(CC)C(=O)C(C)NC1=NC=CC(=N1)C(F)(F)F,8.5288667678833
1320,CCN(CC)C(=O)NC1=C(C=CC(=C1)Br)C#N,8.528852462768555
1321,CCC(C)(CN)C(=O)N(C)C(C)C1=CC2=CC=CC=C2O1,8.52872371673584
1322,CCC(CC)NS(=O)(=O)C1=C(N=C2N1C=CC=C2)Cl,8.528722763061523
1323,CCN(CC)C(=O)C(C)N1C=C(C(=C1)C(F)(F)F)C(=O)O,8.528714179992676
1324,CCN(CC)C(C#N)C1=C(N=C(N1)C)Br,8.52871036529541
1325,CCC(CC)(CN)C(=O)N1CCN(CC1)C2=C(C=CC(=C2)F)F,8.528697967529297
1326,CCN(CC)C(=O)NCCN1C(=NC2=CC=CC=C21)C,8.528571128845215
1327,CCN(CC)C(=O)CNC1=C(C=CC(=C1)Br)Cl,8.528554916381836
1328,CCC(CC)(CN)C(=O)N1CCOC(C1)C2=CSC=C2.Cl,8.528448104858398
1329,CCC(CC)(CN)C1=NC2=C(N1C)C=CC=C2S(=O)(=O)C,8.528434753417969
1330,CCC(CC)(CN)C1=NC2=C(S1)C=CC(=C2)Br,8.528348922729492
1331,CCN(CC)C(C)(C1=CC=C(C=C1)Br)C(=O)O,8.528318405151367
1332,CCN(CC)CC(C)N1C2=CC=CC(=C2N=C1N)C#N,8.528284072875977
1333,CCC(CC)(CN)C(=O)N1CCC(C1)C2=CC=CC=C2C.Cl,8.528258323669434
1334,CCN(CC)C(=O)CNC1=NN2C=C(C=CC2=N1)Br,8.528253555297852
1335,CCN(CC)C(=O)C(C)N1C(=C(C2=C(N=CN=C21)N)C)C,8.528250694274902
1336,CCN(CC)C(C)(C1=CC=CC=C1Br)C(=O)O,8.528219223022461
1337,CCN(CC)C(=O)NCC1=C2N=C(C=C(N2N=C1)C)C,8.528167724609375
1338,CCC(CC)(CN)C(=O)N1CCC2=C1C=CC(=C2)OC.Cl,8.528154373168945
1339,CCN(CC)C(=O)C1=C(N=C2C=CC=C(C2=C1)F)N(C)C(=O)O,8.528141021728516
1340,CCC(CC)NC(=O)C1=C(C=CC(=C1)OC)Br,8.528116226196289
1341,CCC(CC)NC(=O)C1CCCN2C1=NN=C2C3=NC=CN=C3,8.528099060058594
1342,CCN(CC)C(=O)C(C)NC1=CC=CC(=N1)C(F)(F)F,8.528098106384277
1343,CCN(CC)C(=O)C(C)N1C2=C(C=C(C=N2)Br)N=C1N,8.528057098388672
1344,CCN(CC)C(=O)C1=C(C2=CC=CC=C2C(=O)N1C)O,8.528032302856445
1345,CCC(CC)(C#N)NC(=O)C1=CC(=CC(=C1)Cl)Cl,8.527928352355957
1346,CCC(CC)(C#N)NC(=O)C1=C2C(=CC=C1)OCCO2,8.527902603149414
1347,CCN(CC)C(=O)C(C)C1=CC=CC=C1C.CNC,8.527896881103516
1348,CCC(CC)(CN)C(=O)N1CCC2=CC=CC=C2C1,8.527865409851074
1349,CCN(CC)C(=O)C1=C(SC=C1C2=CC=C(C=C2)C)N,8.527792930603027
1350,CCC(CC)(C#N)NS(=O)(=O)C1=CC(=CC=C1)Cl,8.527764320373535
1351,CCC(CC)(CN)C(=O)N1CC(CC2=CC=CC=C21)C,8.527745246887207
1352,CCN(CC)C(=O)NC(C1CCCO1)C2=CC=C(C=C2)F,8.527732849121094
1353,CCC(CC)NC(=O)N1CCC(SCC1)C2=CC=CS2,8.527715682983398
1354,CCN(CC)C(=O)NCC1CN(C(=O)O1)C2=CC=C(C=C2)F,8.52771282196045
1355,CCN(CC)C(CN)C1=CC(=C(C=C1)Br)F,8.5277099609375
1356,CCN(CC)S(=O)(=O)NC1=NC=CC(=C1)Br,8.527701377868652
1357,CCN(CC)C(=O)C1=C(SC=C1C2=CC=CC=C2)N,8.527666091918945
1358,CCN(CC)C(=O)C(C)(C)C1=C(NC2=CC=CC=C21)C,8.52765941619873
1359,CCN(CC)C(=O)C(C)N1C2=C(C(=CC=C2)Cl)N=C1N,8.527642250061035
1360,CCN(CC)C(=O)C(C)N1C2=CC(=C(C=C2N=C1N)Cl)F,8.527627944946289
1361,CCC(CC)(C#N)NC(=O)C1C2C1C3=CC=CC=C3CC2,8.527610778808594
1362,CCN(CC)C(=O)C1=CC2=C(N1)C=CC(=C2)Br,8.527582168579102
1363,CCN(CC)C(=O)C1=CC2=C(N1)C=C(C=C2)Br,8.527554512023926
1364,CCN(CC)C(=O)NC1=CC2=C(C=C1)C=C(C(=O)N2)C,8.527523040771484
1365,CCN(CC)C(=O)CNC1=NC2=C(S1)C=CC(=C2)F,8.527508735656738
1366,CCN(CC)C(=O)CNC1=C(C=CC(=C1)F)Br,8.527499198913574
1367,CCN(CC)C(=O)C1=CC2=C(N1)C=CC=C2OC(F)F,8.527497291564941
1368,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(CC(=O)N2)C,8.527497291564941
1369,CCN(CC)C(C#N)C1=C(NC(=N1)C2=CC=CC=C2)C,8.52745532989502
1370,CCC(CC)(C(=O)N(C)CC1=CC=C(C=C1)C(C)(C)C)N,8.527437210083008
1371,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)SC(C(=O)N2)C,8.527366638183594
1372,CCC(CC)NC(=O)C1=CC2=C(C=CC(=C2)Cl)OC1,8.527250289916992
1373,CCC(CC)N(CC(F)(F)F)C(=O)C1=C(C=NN1C)N,8.527249336242676
1374,CCC(CC)NS(=O)(=O)C1=C(C(=C(C(=C1C)C)C)C)C,8.52723503112793
1375,CCN(CC)C(=O)CNC1C2=C(CC1(C)C)C=CC(=C2)Cl,8.527188301086426
1376,CCN(CC)C(=O)CC(C1=CC(=CC=C1)Br)N,8.527138710021973
1377,CCN(CC)C(=O)C1=C(SC2=C1CCCCCC2)N,8.52708625793457
1378,CCN(CC)C(=O)C(C)NC1C(COC2=CC=CC=C12)C,8.527020454406738
1379,CCN(CC)C(=O)C(C)N1CCC2=C1C=CC(=C2)C(=O)O,8.527017593383789
1380,CCC(CC)NC(=O)CN1C=CC2=C1C=CC(=C2)C#N,8.526992797851562
1381,CCN(CC)C(=O)CNC1CC(OC2=CC=CC=C12)(C)C,8.526963233947754
1382,CCN(CC)C(=O)NC1=CC(=C(C=C1)C(=O)N(C)C)Cl,8.526954650878906
1383,CCC(CC)(CN)C(=O)N1CCC2=C1C=C(C=C2)Br,8.526937484741211
1384,CCC(CC)(C#N)C(=O)NCC1=CC=CC2=C1N=CC=C2,8.526869773864746
1385,CCC(CC)(C#N)NS(=O)(=O)C1=C(SC(=C1)Cl)Cl,8.526847839355469
1386,CCN(CC)CCN1C2=CC=CC=C2N=C1N.Cl,8.526784896850586
1387,CCN(CC)C(=O)NC1=CC2=C(C=C1)OCCN2C(=O)C,8.526719093322754
1388,CCC(CC)(CN)C(=O)N1CCC2=C1C=C(C=C2)Cl,8.526711463928223
1389,CCN(CC)C(=O)C(C)NC1=C2C(=C(C=C1)Cl)C=CC=N2,8.526692390441895
1390,CCN(CC)C(=O)C1=C(SC=C1C2=CC=CC=C2OC)N,8.526627540588379
1391,CCN(CC)C(=O)CNC1=NC(=C(C=C1)Br)C,8.526603698730469
1392,CCC(CC)(CN)C(=O)N1CCOC2=CC=CC=C2C1,8.526599884033203
1393,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C2=CC=CC=C2,8.526461601257324
1394,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C2=CC=CC=C2,8.526461601257324
1395,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C2=CC=CC=C2,8.526461601257324
1396,CCC(CC)(CN)C1=NC2=C(S1)C=C(C=C2)Br,8.526459693908691
1397,CCC(C)NC(=O)CN(C)C1=NC2=C(C=CC=C2S1)F,8.526432991027832
1398,CCN(CC)C(=O)C1CC1C(=O)NC2=CC(=C(C=C2)C)C,8.526379585266113
1399,CCN(CC)C(=O)C(C)NC1=NC=CC2=C1N=CN2C,8.52637767791748
1400,CCN(CC)CC1=C(NC(=O)S1)C2=CC(=C(C=C2)Cl)C,8.526345252990723
1401,CCN(CC)C(=O)NCC1CN(C(=O)O1)C2=CC=CS2,8.526344299316406
1402,CCN(CC)CC(C)N1C2=C(C=CC(=C2)C#N)N=C1N,8.526334762573242
1403,CCC(CC)(C#N)NS(=O)(=O)C1=C(C=CC(=C1)Cl)Cl,8.526330947875977
1404,CCN(CC)C(=O)C1=CN(C(=O)C(=C1)NC(=O)C(C)(C)C)C,8.526307106018066
1405,CCN(CC)C(=O)NC1=C(C=CC(=C1)C(=O)N(C)C)OC,8.526304244995117
1406,CCC(CC)NC(=O)CN1C=NC2=C(C1=O)C3=C(S2)CC(CC3)C,8.526253700256348
1407,CCC(CC)NC(=O)CN1C=NC2=C(C1=O)C3=C(S2)CC(CC3)C,8.526253700256348
1408,CCC(CC)NC(=O)CN1C=NC2=C(C1=O)C3=C(S2)CC(CC3)C,8.526253700256348
1409,CCC(CC)(CN)C(=O)N1CC2(CCC2)C3=C1C=CC=C3F.Cl,8.526241302490234
1410,CCN(CC)C(=O)C1=C(C=C(C(=C1)S(=O)(=O)N)C)F,8.526225090026855
1411,CCN(CC)C(=O)NC1=NC2=C(S1)C=C(C=C2)Cl,8.526141166687012
1412,CCC(CC)(C#N)NC(=O)C1=CC(=C(C=C1)Cl)Cl,8.52613639831543
1413,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C(C)(C)C,8.526126861572266
1414,CCC(CC)NC(=O)C1=CC2=C(C=CC(=C2)Br)OC1,8.526087760925293
1415,CCC(C)(CC)NCC1=CN=C2N1C=C(N=C2)Br,8.526047706604004
1416,CCN(CC)C(=O)C(C)NC1CSCC2=CC=CC=C12,8.52603530883789
1417,CCN(CC)C(=O)CNC1=C(C=CC(=C1)C)Br,8.52602767944336
1418,CCN(CC)C(=O)NC1=NC(=C(S1)C(=O)N(C)C)C,8.526009559631348
1419,CCN(CC)C(=O)CN1C(=O)CNC2=CC(=C(C=C21)F)F,8.525979042053223
1420,CCN(C)CCNC(=O)C1=C(C(=CC=C1)Br)Cl,8.525965690612793
1421,CCN(CC)C(=O)C1=CC2=C(C=C1)SC(C(=O)N2)C,8.525951385498047
1422,CCN(CC)C(=O)C1=CC2=C(C=C1)SC(C(=O)N2)C,8.525951385498047
1423,CCN(CC)C(=O)C1=C(SC2=C1C3CCC2C3)N,8.52595043182373
1424,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C(C)(C)C,8.525891304016113
1425,CCN(CC)C(=O)NC(C)C1=NC(=CS1)C(C)(C)C,8.525891304016113
1426,CCN(CC)C(=O)C1=CC2=C(C=C1)SC(C(=O)N2)C,8.525850296020508
1427,CCN(CC)C(=O)C(C)(C)C1(CC2=CC=CC=C21)O,8.525832176208496
1428,CCC(C)N(CC)C(=O)C1=CC2=C(CC(=O)N2)C=C1,8.525829315185547
1429,CCN(CC)S(=O)(=O)NC1=CC(=C(C=C1)Br)C,8.525824546813965
1430,CCN(CC)CCC(=O)N1C2=CC=CC=C2C(=O)NC3=C1N=CC=C3,8.525771141052246
1431,CCN(CC)C(=O)NC1=NC=C(C=C1C)Br,8.525766372680664
1432,CCN(CC)C(=O)C(C)NC1=C2C=CSC2=NC=N1,8.525748252868652
1433,CCN(CC)C(=O)NC1=CC(=CC(=C1)C)Br,8.52574634552002
1434,CCN(CC)C(=O)C1=C(SC2=C1CCN(C2)C(C)C)N,8.525729179382324
1435,CCN(CC)C(=O)CN1CC(NC2=CC=CC=C21)(C)C,8.525691032409668
1436,CCC(CC)N(C)C1=C2C=C(SC2=NC(=N1)N)C,8.525687217712402
1437,CCN(CC)C(=O)C1=NC2=CC=CC=C2N=C1CC(C)O,8.525676727294922
1438,CCN(CC)C(=O)C1=C(SC(=C1C)C(=O)N(C)C)N,8.525665283203125
1439,CCC(CC)[NH+]1CC2=C(N(C1)C(=O)C3=CC=CO3)SC(=C2C)C,8.525664329528809
1440,CCN(CC)C(=O)C1=C2C=CC=CN2C(=N1)C(=O)NC(C)C,8.52563762664795
1441,CCN(CC)S(=O)(=O)C1=C(SC2=CC=CC=C21)CN,8.525613784790039
1442,CCN(CC)C(=O)C1CC1C(=O)NC2=C(C=C(C=C2Cl)C)C,8.52558708190918
1443,CCN(CC)CC(C)N1C2=C(C=CC(=C2)Br)N=C1N,8.525532722473145
1444,CCN(CC)S(=O)(=O)C1=CC(=CC2=C1NC(=O)C=C2C)C,8.52552604675293
1445,CCN(CC)C(=O)NC1=CC(=C(C=C1C)F)Br,8.525500297546387
1446,CCN(CC)C(=O)CNC1=NC2=CC=CC=C2C=C1C,8.525474548339844
1447,CCN(CC)C(=O)C1=C(C2=C(S1)N=C(C=C2)C(C)C)N,8.525470733642578
1448,CCC(C)N(CC)C(=O)C1=C(C=C(C=C1)Br)O,8.525470733642578
1449,CCN(CC)C(=O)C1CC1C(=O)NC2=C(C=CC=C2C)C,8.525457382202148
1450,CCN(CC)C(=O)CNC1=C(C=CC2=NSN=C21)Cl,8.525434494018555
1451,CCN(CC)C(=O)CNC1=C(C=C(C=C1Br)F)F,8.525421142578125
1452,CCN(CC)C(=O)NCC1CN(C(=O)O1)C2=CC=C(C=C2)C,8.525402069091797
1453,CCN(CC)C(=O)C1=CC2=C(C=C1)N(C(=N2)CNC)C,8.525355339050293
1454,CCN(CC)C(=O)C(C)NC1=C(C=CC=N1)C(F)(F)F,8.52535343170166
1455,CCC(CC)(C#N)C(=O)NC1=C(C=CC=C1Br)F,8.525294303894043
1456,CCC(CC)(C#N)NC(=O)C1=C(C=C(C=C1)Br)OC,8.525285720825195
1457,CCN(CC)C(=O)C1CC1C(=O)NC2=CC(=C(C=C2)F)F,8.525284767150879
1458,CCN(CC)C(=O)CC1=CC2=C(C=C1)N=C(N2)C(C)C,8.525250434875488
1459,CCN(CC)C(=O)NCCC1=NC2=C(N1C)C=CC=C2F,8.525099754333496
1460,CCN(CC)C(=O)C1CC1C(=O)NC2=C(C=CC=C2F)F,8.525091171264648
1461,CCN(CC)C(=O)NC1=NN(C(=O)C(=C1C)C#N)C2=CC=C(C=C2)Cl,8.525090217590332
1462,CCC(CC)(CN)C1=NC2=C(S1)C=CC(=C2)Cl,8.525019645690918
1463,CCN(CC)C(=O)C1=C(SC=C1C2=CC=C(C=C2)F)N,8.525007247924805
1464,CCC(C)(CC)NC(=O)C1=C(N2C=CC=CC2=N1)F,8.52499771118164
1465,CCN(CC)C(=O)CCC1=C(NC2=CC=CC=C2C1=O)C,8.524972915649414
1466,CCN(CC)C(=O)C1=C(C2=C(S1)C=CC(=C2)Br)N,8.524965286254883
1467,CCN(CC)CC(=O)NC1C2=CC=CC=C2C3=CC=CC=C13.Cl,8.524950981140137
1468,CCC(CC)N(C)C1=NC2=CC=CC=C2C(=C1)C(=O)O,8.524880409240723
1469,CCN(CC)C(C)(C1=CC(=CC=C1)Br)C(=O)O,8.524874687194824
1470,CCC(CC)(C#N)NC(=O)C1=C(C=CC(=C1)Cl)F,8.524859428405762
1471,CCN(CC)C(=O)C(C)N1CCC(C2=CC=CC=C21)NC,8.524853706359863
1472,CCN(CC)C(=O)CNC1=C(C=C(C=C1)Cl)Br,8.524809837341309
1473,CCC(CC)NC(=O)C1=NN(N=C1C)C2=C(C=C(C=C2)C)C,8.524757385253906
1474,CCN(CC)C(=O)CNC1C2=CC=CC=C2CCC1(C)C,8.524697303771973
1475,CCN(CC)C(=O)C1=C(C2=C(S1)C=C(C=C2)Cl)N,8.524683952331543
1476,CCN(CC)C(C)(C1=CC2=CC=CC=C2C=C1)C(=O)O,8.524646759033203
1477,CCN(CC)C(=O)NC1=C(C2=NC=CN=C2C=C1)Br,8.524630546569824
1478,CCN(CC)C(=O)C1=C(N=C(N=C1C(C)(C)C)N)C,8.52460765838623
1479,CCC(C)N(CC)C1=NC2=CC=CC=C2C=C1C(=O)O,8.5246000289917
1480,CCN(CC)C(=O)CNC1CCC2=C1C=CC=C2Br,8.524544715881348
1481,CCN(CC)C(=O)CNC1=NC=CC2=C1C=CC=C2Br,8.524532318115234
1482,CCC(CC)NC(=O)C1=NC2=C(C3=C(S2)CCC3)C(=O)N1,8.524530410766602
1483,CCN(CC)C(=O)CNC1=CC(=NC2=CC=CC=C21)C,8.524477005004883
1484,CCN(CC)C(=O)CN1C2=CC=CC=C2C=C1C(=O)O,8.524468421936035
1485,CCN(CC)C(=O)C1=C(SC=C1C2CCCCC2)N,8.524452209472656
1486,CCC(CC)NC(=O)CN1C=NC2=C(C1=O)C3=C(S2)CCC3,8.524428367614746
1487,CCN(CC)C(=O)NC1=CC=CC(=C1)C(=O)N(C)C,8.524421691894531
1488,CCC(CC)(C#N)NC(=O)CC1=CC=CC2=CC=CC=C21,8.524385452270508
1489,CCN(CC)C(=O)NCC1=CN2C=C(C=CC2=N1)Cl,8.524351119995117
1490,CCN(CC)C(=O)NCC1=NC2=C(N1C)C=C(C=C2)F,8.524349212646484
1491,CCC(CC)N(C)CC1=NC(=C2C(=C(SC2=N1)C)C)N,8.524344444274902
1492,CCN(CC)CC(C)N1C(=CC2=CC=CC=C2C1=O)N,8.524301528930664
1493,CCC(CC)(C(=O)O)SC1=NC2=CC=CC=C2SC1,8.524287223815918
1494,CCN(CC)C(=O)NCC1=NC2=C(O1)C=C(C=C2)Br,8.52427864074707
1495,CCN(CC)C(=O)C1=C(SC2=C1C(CCC2)(C)C)N,8.524270057678223
1496,CCN(CC)C(=O)C(C)NC1=NC(CS1)C2=CC=CC=C2,8.524266242980957
1497,CCN(CC)C(=O)CNC1=C(C=C(C=C1)F)Br,8.524253845214844
1498,CCN(CC)C(=O)CC(C)C1=CNC2=C1C=C(N=C2)C,8.524226188659668
1499,CCN(CC)C(=O)C(C)NC1CCSC2=CC=CC=C12,8.524186134338379
1500,CCN(CC)CC(=O)NC1=C2C(=C(C=C1)Br)OCO2,8.52417278289795
1501,CCC(CC)(C#N)NC(=O)C1=CC(=C(C=C1)Cl)Br,8.524161338806152
1502,CCN(CC)C(=O)C1=C(SC=C1C2CCCC2)N,8.524147033691406
1503,CCN(CC)C(=O)CNC1=C(C=C(C=C1)C)Br,8.524139404296875
1504,CCN(CC)C(=O)C(C)N1C2=C(C=C(C=N2)Cl)N=C1N,8.524112701416016
1505,CCC(CC)(C#N)NC(=O)C1=C(C(=CC=C1)Br)F,8.524012565612793
1506,CCN(CC)CC1=C(NC(=O)S1)C2=CC(=C(C=C2)C)C,8.523988723754883
1507,CCC(CC)(CN)C1=NC2=C(S1)C=C(C=C2)Cl,8.5239839553833
1508,CCC(CC)NC(=O)C1=C(N(N=C1C)C2=CC=C(C=C2)F)C,8.523970603942871
1509,CCN(CC)C(=O)CN1C2=CC=CC=C2C(=C1C(=O)O)C,8.523956298828125
1510,CCN(CC)C(=O)C1=CC=CC=C1S(=O)NC(C)(C)C,8.523906707763672
1511,CCN(CC)C(=O)NC1=CC(=C(C=C1OC)OC)Cl,8.523865699768066
1512,CCN(CC)C(=O)NC1=CC(=NS1)C(C)(C)C,8.523855209350586
1513,CCN(C)CCNC(=O)C1=CC=C(C2=CC=CC=C21)F,8.523820877075195
1514,CCN(CC)CC1=C(NC(=O)S1)C2=CC(=C(C=C2)F)C,8.523804664611816
1515,CCN(CC)CC(C)N1C2=C(C=CC(=C2)Cl)N=C1N,8.523801803588867
1516,CCC(CC)(C#N)NC(=O)C1=CC(=C(C=C1)Cl)F,8.523737907409668
1517,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)SCC(C(=O)N2)C,8.523681640625
1518,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)SCC(C(=O)N2)C,8.523681640625
1519,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)SCC(C(=O)N2)C,8.523681640625
1520,CCC(C)C(C)NC(=O)C1=C(C2=C(S1)N(N=C2C)C)N,8.523674011230469
1521,CCC(C)(CC)NS(=O)(=O)C1=C(C=C(C=C1)C#N)Cl,8.523673057556152
1522,CCC(CC)(CC(=O)N1CCSC2=CC=CC=C21)C(=O)O,8.523648262023926
1523,CCN(CC)C(=O)NC1=C(C=CC2=NSN=C21)Cl,8.523632049560547
1524,CCN(CC)C(=O)CN1C(=O)CNC2=C1C=C(C(=C2)C)C,8.523619651794434
1525,CCN(CC)C(=O)NC1=C(C=C(C=C1)Br)F,8.523606300354004
1526,CCC(CC)NC(=O)C1=NOC(=C1)C2=CC=CS2,8.523603439331055
1527,CCC(CC)(C#N)C(=O)NC1=C(C=C(C=C1)C)Br,8.523581504821777
1528,CCN(CC)C(=O)NCC1=NOC2=CC=CC=C21,8.52356243133545
1529,CCN(CC)C(=O)C(C)N1C=NC2=CC=CC(=C21)C(=O)O,8.523560523986816
1530,CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)N(C(=C2)C(=O)NC)C,8.523513793945312
1531,CCN(CC)C(=O)C1=CC2=C(C=C1)S(=O)(=O)N=C(N2)C(C)(C)C,8.523504257202148
1532,CCN(CC)C(=O)C(C1CC1)(C2=CC=CC=C2)N.Cl,8.5235013961792
1533,CCN(CC)S(=O)(=O)C1=C(C2=C(S1)CCNCC2)C,8.523480415344238
1534,CCN(CC)C(=O)NC1=NC(=C(S1)CN2CCC(CC2)C)C,8.523462295532227
1535,CCN(CC)S(=O)(=O)N1CC(NCC2=CC=CC=C21)C,8.52341365814209
1536,CCC(CC)(C#N)C(=O)NC1=NC2=C(S1)C=C(C=C2)C,8.52338695526123
1537,CCN(CC)C(CO)C1=CC=CC2=CC3=C(CCCC3)N=C21,8.523362159729004
1538,CCC(CC)NC(=O)C1=C(OC(=N1)C2=CC=CC=C2)C,8.523321151733398
1539,CCN(CC)CC(=O)NC1=CSC2=C1C(=CC(=N2)C)C,8.523224830627441
1540,CCN(CC)C(=O)NCC1=CSC(=N1)C(C)(C)C,8.523200035095215
1541,CCN(CC)CC1=C(C(=O)C=C(N1C(C)(C)C)C)O,8.523159980773926
1542,CCN(CC)C(=O)NCC1=NC2=CC=CC=C2N=C1,8.523155212402344
1543,CCN(CC)C(=O)C1C(NC(=O)N=C1C)C2=C(C=CC=C2Cl)F,8.523140907287598
1544,CCN(C)CC(C)C(=O)NC1=NC2=C(C=CC=C2S1)F,8.52312183380127
1545,CCN(CC)C(C1=C(C=C(C=C1)Cl)Br)C(=O)O,8.523091316223145
1546,CCN(CC)C(=O)CN(C)C1=C(C=C(C(=N1)N)Cl)Cl,8.52307415008545
1547,CCN(CC)C(=O)NCC1=CC2=C(C=C1)N(C(=C2)C)C,8.523059844970703
1548,CCN(CC)CC1=NC2=C(C=C(S2)C(C)C)C(=O)N1,8.5230131149292
1549,CCC(CC)(C#N)NS(=O)(=O)C1=CC(=CC(=C1)Cl)Cl,8.522966384887695
1550,CCN(CC)C(=O)C(C)(C1=CC=CC=C1F)N2CCNCC2,8.522942543029785
1551,CCN(CC)S(=O)(=O)C1=CC(=CC(=C1C)CO)Cl,8.522902488708496
1552,CCN(CC)S(=O)(=O)C1=C(C=C2C(=C1)CC(=O)N2)Br,8.522870063781738
1553,CCC(CC)(C#N)NC(=O)C1=C(C=CC(=C1)Cl)Br,8.522838592529297
1554,CCN(CC)C(=O)C1CC1C(=O)NC2=CC=CC(=C2C)C,8.522797584533691
1555,CCC(C)CN(CC)C(=O)C1=CC(=NC=C1Br)N,8.522762298583984
1556,CCC(C)N(CC)C(=O)N1CC(C2=CC=CC=C21)C(=O)O,8.522756576538086
1557,CCN(CC)CC1=C(NC(=O)C2=C1C=CC(=C2)Cl)C,8.522751808166504
1558,CCN(CC)C(=O)CCC1=CC2=C(C=C1)C=C(C(=O)N2)C,8.522735595703125
1559,CCN(CC)C(=O)CNC1=C2C(=C(SC2=NC(=N1)C)C)C,8.52268123626709
1560,CCN(CC)C(=O)CNC1=C(C=CC(=C1)Cl)Br,8.522666931152344
1561,CCN(CC)C(C1=CC=C(S1)Br)C(=O)O,8.522619247436523
1562,CCC(CC)(C(=O)O)N1C(=O)CSC2=CC=CC=C21,8.522618293762207
1563,CCN(CC)C(=O)C1CC1C(=O)NC2=CC=C(C=C2)Cl,8.522404670715332
